date,campus,meal,weather,count
2024-01-25,hisar,lunch,8.81,52
2024-01-26,hisar,lunch,8.14,35
2024-01-27,hisar,lunch,8.08,0
2024-01-28,hisar,lunch,5.64,0
2024-01-29,hisar,lunch,4.42,51
2024-01-30,hisar,lunch,5.38,36
2024-01-31,hisar,lunch,6.56,60
2024-02-01,hisar,lunch,7.51,37
2024-02-02,hisar,lunch,8.11,48
2024-02-03,hisar,lunch,8.81,0
2024-02-04,hisar,lunch,8.84,0
2024-02-05,hisar,lunch,13.91,40
2024-02-06,hisar,lunch,16.06,58
2024-02-07,hisar,lunch,16.34,49
2024-02-08,hisar,lunch,17.31,53
2024-02-09,hisar,lunch,16.14,63
2024-02-10,hisar,lunch,16.73,0
2024-02-11,hisar,lunch,17.47,0
2024-02-12,hisar,lunch,16.4,286
2024-02-13,hisar,lunch,14.39,391
2024-02-14,hisar,lunch,9.11,319
2024-02-15,hisar,lunch,6.62,285
2024-02-16,hisar,lunch,7.36,178
2024-02-17,hisar,lunch,7.62,0
2024-02-18,hisar,lunch,7.26,0
2024-02-19,hisar,lunch,8.16,358
2024-02-20,hisar,lunch,9.31,304
2024-02-21,hisar,lunch,10.71,422
2024-02-22,hisar,lunch,11.81,284
2024-02-23,hisar,lunch,15.66,252
2024-02-24,hisar,lunch,17.52,0
2024-02-25,hisar,lunch,18.56,0
2024-02-26,hisar,lunch,14.89,329
2024-02-27,hisar,lunch,12.71,327
2024-02-28,hisar,lunch,13.06,464
2024-02-29,hisar,lunch,15.64,363
2024-03-01,hisar,lunch,16.78,221
2024-03-02,hisar,lunch,14.19,0
2024-03-03,hisar,lunch,11.19,0
2024-03-04,hisar,lunch,15.52,273
2024-03-05,hisar,lunch,12.41,283
2024-03-06,hisar,lunch,9.04,341
2024-03-07,hisar,lunch,11.89,394
2024-03-08,hisar,lunch,7.01,166
2024-03-09,hisar,lunch,8.74,0
2024-03-10,hisar,lunch,12.39,0
2024-03-11,hisar,lunch,17.48,163
2024-03-12,hisar,lunch,16.11,167
2024-03-13,hisar,lunch,13.59,178
2024-03-14,hisar,lunch,14.46,179
2024-03-15,hisar,lunch,9.89,124
2024-03-16,hisar,lunch,11.27,0
2024-03-17,hisar,lunch,12.29,0
2024-03-18,hisar,lunch,15.29,168
2024-03-19,hisar,lunch,14.64,189
2024-03-20,hisar,lunch,6.74,232
2024-03-21,hisar,lunch,10.56,205
2024-03-22,hisar,lunch,8.74,135
2024-03-23,hisar,lunch,11.91,0
2024-03-24,hisar,lunch,14.86,0
2024-03-25,hisar,lunch,8.26,142
2024-03-26,hisar,lunch,13.52,248
2024-03-27,hisar,lunch,21.55,257
2024-03-28,hisar,lunch,19.73,163
2024-03-29,hisar,lunch,22.22,113
2024-03-30,hisar,lunch,25.36,0
2024-03-31,hisar,lunch,23.23,0
2024-04-01,hisar,lunch,23.78,122
2024-04-02,hisar,lunch,25.1,178
2024-04-03,hisar,lunch,18.6,212
2024-04-04,hisar,lunch,18.11,169
2024-04-05,hisar,lunch,20.22,81
2024-04-06,hisar,lunch,19.94,0
2024-04-07,hisar,lunch,15.34,0
2024-04-08,hisar,lunch,15.59,0
2024-04-09,hisar,lunch,16.98,0
2024-04-10,hisar,lunch,16.48,0
2024-04-11,hisar,lunch,18.39,0
2024-04-12,hisar,lunch,19.34,0
2024-04-13,hisar,lunch,19.28,0
2024-04-14,hisar,lunch,23.34,0
2024-04-15,hisar,lunch,24.22,149
2024-04-16,hisar,lunch,26.77,218
2024-04-17,hisar,lunch,25.9,253
2024-04-18,hisar,lunch,15.61,190
2024-04-19,hisar,lunch,13.91,128
2024-04-20,hisar,lunch,13.71,0
2024-04-21,hisar,lunch,18.78,0
2024-04-22,hisar,lunch,20.39,210
2024-04-23,hisar,lunch,19.14,0
2024-04-24,hisar,lunch,25.94,304
2024-04-25,hisar,lunch,24.06,215
2024-04-26,hisar,lunch,17.81,202
2024-04-27,hisar,lunch,16.11,0
2024-04-28,hisar,lunch,16.48,0
2024-04-29,hisar,lunch,15.31,198
2024-04-30,hisar,lunch,15.56,215
2024-05-01,hisar,lunch,14.84,0
2024-05-02,hisar,lunch,16.34,278
2024-05-03,hisar,lunch,19.16,166
2024-05-04,hisar,lunch,15.71,0
2024-05-05,hisar,lunch,15.48,0
2024-05-06,hisar,lunch,18.31,174
2024-05-07,hisar,lunch,21.84,223
2024-05-08,hisar,lunch,23.56,307
2024-05-09,hisar,lunch,17.39,299
2024-05-10,hisar,lunch,16.31,119
2024-05-11,hisar,lunch,16.02,0
2024-05-12,hisar,lunch,20.14,0
2024-05-13,hisar,lunch,14.14,196
2024-05-14,hisar,lunch,16.81,192
2024-05-15,hisar,lunch,17.02,290
2024-05-16,hisar,lunch,16.94,239
2024-05-17,hisar,lunch,18.73,148
2024-05-18,hisar,lunch,19.6,0
2024-05-19,hisar,lunch,16.78,0
2024-05-20,hisar,lunch,18.61,110
2024-05-21,hisar,lunch,19.23,102
2024-05-22,hisar,lunch,20.94,173
2024-05-23,hisar,lunch,18.48,112
2024-05-24,hisar,lunch,19.94,126
2024-05-25,hisar,lunch,20.72,0
2024-05-26,hisar,lunch,19.4,0
2024-05-27,hisar,lunch,18.22,99
2024-05-28,hisar,lunch,20.14,79
2024-05-29,hisar,lunch,24.4,238
2024-05-30,hisar,lunch,26.66,179
2024-05-31,hisar,lunch,27.72,136
2024-06-01,hisar,lunch,29.14,0
2024-06-02,hisar,lunch,32.97,0
2024-06-03,hisar,lunch,31.52,152
2024-06-04,hisar,lunch,32.88,90
2024-06-05,hisar,lunch,28.22,159
2024-06-06,hisar,lunch,26.31,69
2024-06-07,hisar,lunch,26.4,69
2024-06-08,hisar,lunch,25.95,0
2024-06-09,hisar,lunch,26.72,0
2024-06-10,hisar,lunch,30.69,60
2024-06-11,hisar,lunch,35.47,35
2024-06-12,hisar,lunch,31.52,56
2024-06-13,hisar,lunch,33.62,46
2024-06-14,hisar,lunch,25.4,28
2024-06-15,hisar,lunch,24.4,0
2024-06-16,hisar,lunch,26.52,0
2024-06-17,hisar,lunch,28.19,0
2024-06-18,hisar,lunch,27.36,0
2024-06-19,hisar,lunch,26.81,0
2024-06-20,hisar,lunch,27.45,0
2024-06-21,hisar,lunch,26.9,0
2024-06-22,hisar,lunch,25.55,0
2024-06-23,hisar,lunch,25.78,0
2024-06-24,hisar,lunch,26.52,42
2024-06-25,hisar,lunch,26.9,48
2024-06-26,hisar,lunch,26.6,47
2024-06-27,hisar,lunch,25.78,52
2024-06-28,hisar,lunch,25.98,48
2024-06-29,hisar,lunch,26.23,0
2024-06-30,hisar,lunch,28.36,0
2024-01-01,hisar,dinner,12.77,0
2024-01-02,hisar,dinner,8.36,0
2024-01-03,hisar,dinner,11.91,0
2024-01-04,hisar,dinner,12.02,0
2024-01-05,hisar,dinner,7.79,0
2024-01-06,hisar,dinner,11.71,0
2024-01-07,hisar,dinner,12.98,0
2024-01-08,hisar,dinner,7.88,0
2024-01-09,hisar,dinner,4.51,0
2024-01-10,hisar,dinner,3.09,0
2024-01-11,hisar,dinner,2.79,0
2024-01-12,hisar,dinner,2.89,0
2024-01-13,hisar,dinner,1.09,0
2024-01-14,hisar,dinner,4.64,0
2024-01-15,hisar,dinner,10.11,0
2024-01-16,hisar,dinner,7.66,0
2024-01-17,hisar,dinner,5.84,0
2024-01-18,hisar,dinner,14.09,0
2024-01-19,hisar,dinner,13.66,0
2024-01-20,hisar,dinner,4.01,0
2024-01-21,hisar,dinner,4.81,0
2024-01-22,hisar,dinner,4.92,0
2024-01-23,hisar,dinner,4.66,0
2024-01-24,hisar,dinner,4.14,0
2024-01-25,hisar,dinner,6.69,0
2024-01-26,hisar,dinner,3.79,0
2024-01-27,hisar,dinner,5.34,0
2024-01-28,hisar,dinner,3.09,0
2024-01-29,hisar,dinner,2.46,0
2024-01-30,hisar,dinner,3.79,0
2024-01-31,hisar,dinner,5.29,0
2024-02-01,hisar,dinner,2.16,0
2024-02-02,hisar,dinner,6.24,0
2024-02-03,hisar,dinner,3.06,0
2024-02-04,hisar,dinner,8.11,0
2024-02-05,hisar,dinner,12.54,0
2024-02-06,hisar,dinner,11.11,0
2024-02-07,hisar,dinner,14.14,0
2024-02-08,hisar,dinner,12.64,0
2024-02-09,hisar,dinner,11.73,0
2024-02-10,hisar,dinner,15.14,0
2024-02-11,hisar,dinner,13.56,0
2024-02-12,hisar,dinner,11.54,0
2024-02-13,hisar,dinner,6.99,0
2024-02-14,hisar,dinner,7.54,0
2024-02-15,hisar,dinner,6.49,0
2024-02-16,hisar,dinner,6.16,0
2024-02-17,hisar,dinner,5.92,0
2024-02-18,hisar,dinner,4.11,0
2024-02-19,hisar,dinner,6.16,0
2024-02-20,hisar,dinner,4.16,0
2024-02-21,hisar,dinner,3.26,0
2024-02-22,hisar,dinner,4.64,0
2024-02-23,hisar,dinner,10.24,0
2024-02-24,hisar,dinner,10.56,0
2024-02-25,hisar,dinner,10.84,0
2024-02-26,hisar,dinner,7.64,0
2024-02-27,hisar,dinner,6.16,0
2024-02-28,hisar,dinner,7.01,0
2024-02-29,hisar,dinner,7.26,0
2024-03-01,hisar,dinner,6.99,0
2024-03-02,hisar,dinner,7.56,0
2024-03-03,hisar,dinner,6.56,0
2024-03-04,hisar,dinner,7.62,0
2024-03-05,hisar,dinner,7.76,0
2024-03-06,hisar,dinner,6.19,0
2024-03-07,hisar,dinner,5.81,0
2024-03-08,hisar,dinner,5.88,0
2024-03-09,hisar,dinner,4.51,0
2024-03-10,hisar,dinner,6.92,0
2024-03-11,hisar,dinner,12.09,0
2024-03-12,hisar,dinner,11.89,0
2024-03-13,hisar,dinner,8.54,0
2024-03-14,hisar,dinner,8.81,0
2024-03-15,hisar,dinner,4.99,0
2024-03-16,hisar,dinner,6.14,0
2024-03-17,hisar,dinner,6.59,0
2024-03-18,hisar,dinner,7.74,0
2024-03-19,hisar,dinner,8.54,0
2024-03-20,hisar,dinner,4.94,0
2024-03-21,hisar,dinner,6.26,0
2024-03-22,hisar,dinner,3.49,0
2024-03-23,hisar,dinner,5.22,0
2024-03-24,hisar,dinner,10.81,0
2024-03-25,hisar,dinner,7.14,0
2024-03-26,hisar,dinner,8.21,0
2024-03-27,hisar,dinner,14.31,0
2024-03-28,hisar,dinner,14.91,0
2024-03-29,hisar,dinner,12.98,0
2024-03-30,hisar,dinner,19.56,0
2024-03-31,hisar,dinner,15.56,0
2024-04-01,hisar,dinner,16.06,0
2024-04-02,hisar,dinner,17.19,0
2024-04-03,hisar,dinner,13.02,0
2024-04-04,hisar,dinner,10.46,0
2024-04-05,hisar,dinner,11.29,0
2024-04-06,hisar,dinner,12.66,0
2024-04-07,hisar,dinner,10.94,0
2024-04-08,hisar,dinner,10.66,0
2024-04-09,hisar,dinner,11.23,0
2024-04-10,hisar,dinner,10.31,0
2024-04-11,hisar,dinner,12.19,0
2024-04-12,hisar,dinner,12.59,0
2024-04-13,hisar,dinner,12.52,0
2024-04-14,hisar,dinner,14.14,0
2024-04-15,hisar,dinner,16.28,0
2024-04-16,hisar,dinner,20.11,0
2024-04-17,hisar,dinner,18.84,0
2024-04-18,hisar,dinner,12.34,0
2024-04-19,hisar,dinner,11.56,0
2024-04-20,hisar,dinner,10.24,0
2024-04-21,hisar,dinner,12.81,0
2024-04-22,hisar,dinner,13.64,0
2024-04-23,hisar,dinner,15.54,0
2024-04-24,hisar,dinner,19.64,0
2024-04-25,hisar,dinner,17.27,0
2024-04-26,hisar,dinner,13.41,0
2024-04-27,hisar,dinner,12.54,0
2024-04-28,hisar,dinner,13.41,0
2024-04-29,hisar,dinner,13.04,0
2024-04-30,hisar,dinner,13.69,0
2024-05-01,hisar,dinner,12.66,0
2024-05-02,hisar,dinner,14.29,0
2024-05-03,hisar,dinner,14.16,0
2024-05-04,hisar,dinner,12.61,0
2024-05-05,hisar,dinner,10.46,0
2024-05-06,hisar,dinner,10.89,0
2024-05-07,hisar,dinner,15.16,0
2024-05-08,hisar,dinner,14.54,0
2024-05-09,hisar,dinner,13.98,0
2024-05-10,hisar,dinner,13.16,0
2024-05-11,hisar,dinner,11.41,0
2024-05-12,hisar,dinner,13.46,0
2024-05-13,hisar,dinner,10.61,0
2024-05-14,hisar,dinner,11.31,0
2024-05-15,hisar,dinner,12.09,0
2024-05-16,hisar,dinner,13.09,0
2024-05-17,hisar,dinner,13.91,0
2024-05-18,hisar,dinner,14.64,0
2024-05-19,hisar,dinner,14.31,0
2024-05-20,hisar,dinner,14.66,0
2024-05-21,hisar,dinner,14.86,0
2024-05-22,hisar,dinner,15.66,0
2024-05-23,hisar,dinner,15.06,0
2024-05-24,hisar,dinner,15.61,0
2024-05-25,hisar,dinner,16.02,0
2024-05-26,hisar,dinner,15.21,0
2024-05-27,hisar,dinner,14.56,0
2024-05-28,hisar,dinner,15.66,0
2024-05-29,hisar,dinner,18.97,0
2024-05-30,hisar,dinner,20.28,0
2024-05-31,hisar,dinner,21.4,0
2024-06-01,hisar,dinner,23.4,0
2024-06-02,hisar,dinner,23.44,0
2024-06-03,hisar,dinner,24.1,0
2024-06-04,hisar,dinner,27.52,0
2024-06-05,hisar,dinner,23.28,0
2024-06-06,hisar,dinner,22.23,0
2024-06-07,hisar,dinner,21.6,0
2024-06-08,hisar,dinner,21.4,0
2024-06-09,hisar,dinner,21.72,0
2024-06-10,hisar,dinner,23.44,0
2024-06-11,hisar,dinner,28.73,0
2024-06-12,hisar,dinner,24.78,0
2024-06-13,hisar,dinner,25.27,0
2024-06-14,hisar,dinner,19.73,0
2024-06-15,hisar,dinner,20.56,0
2024-06-16,hisar,dinner,22.06,0
2024-06-17,hisar,dinner,22.56,0
2024-06-18,hisar,dinner,22.64,0
2024-06-19,hisar,dinner,22.14,0
2024-06-20,hisar,dinner,22.81,0
2024-06-21,hisar,dinner,23.1,0
2024-06-22,hisar,dinner,21.73,0
2024-06-23,hisar,dinner,22.02,0
2024-06-24,hisar,dinner,22.05,0
2024-06-25,hisar,dinner,22.31,0
2024-06-26,hisar,dinner,22.4,0
2024-06-27,hisar,dinner,21.81,0
2024-06-28,hisar,dinner,22.86,0
2024-06-29,hisar,dinner,22.78,0
2024-06-30,hisar,dinner,23.19,0
2024-01-01,kilyos,breakfast,13.12,40
2024-01-02,kilyos,breakfast,14.22,50
2024-01-03,kilyos,breakfast,13.31,58
2024-01-04,kilyos,breakfast,14.47,59
2024-01-05,kilyos,breakfast,12.77,73
2024-01-06,kilyos,breakfast,13.29,41
2024-01-07,kilyos,breakfast,12.72,51
2024-01-08,kilyos,breakfast,13.64,62
2024-01-09,kilyos,breakfast,3.32,40
2024-01-10,kilyos,breakfast,5.14,38
2024-01-11,kilyos,breakfast,5.29,50
2024-01-12,kilyos,breakfast,5.24,29
2024-01-13,kilyos,breakfast,3.16,46
2024-01-14,kilyos,breakfast,5.07,24
2024-01-15,kilyos,breakfast,9.74,20
2024-01-16,kilyos,breakfast,12.22,18
2024-01-17,kilyos,breakfast,9.52,11
2024-01-18,kilyos,breakfast,13.79,10
2024-01-19,kilyos,breakfast,13.49,5
2024-01-20,kilyos,breakfast,8.06,6
2024-01-21,kilyos,breakfast,6.96,7
2024-01-22,kilyos,breakfast,6.46,6
2024-01-23,kilyos,breakfast,6.79,4
2024-01-24,kilyos,breakfast,7.19,5
2024-01-25,kilyos,breakfast,8.14,4
2024-01-26,kilyos,breakfast,8.31,1
2024-01-27,kilyos,breakfast,7.44,6
2024-01-28,kilyos,breakfast,5.82,4
2024-01-29,kilyos,breakfast,4.64,2
2024-01-30,kilyos,breakfast,5.64,2
2024-01-31,kilyos,breakfast,6.69,3
2024-02-01,kilyos,breakfast,7.26,4
2024-02-02,kilyos,breakfast,7.06,5
2024-02-03,kilyos,breakfast,8.02,3
2024-02-04,kilyos,breakfast,9.56,4
2024-02-05,kilyos,breakfast,11.77,4
2024-02-06,kilyos,breakfast,15.16,4
2024-02-07,kilyos,breakfast,15.16,9
2024-02-08,kilyos,breakfast,16.11,10
2024-02-09,kilyos,breakfast,15.16,12
2024-02-10,kilyos,breakfast,15.09,28
2024-02-11,kilyos,breakfast,15.91,50
2024-02-12,kilyos,breakfast,16.73,105
2024-02-13,kilyos,breakfast,12.89,121
2024-02-14,kilyos,breakfast,9.64,105
2024-02-15,kilyos,breakfast,7.39,64
2024-02-16,kilyos,breakfast,7.96,70
2024-02-17,kilyos,breakfast,7.49,42
2024-02-18,kilyos,breakfast,6.84,36
2024-02-19,kilyos,breakfast,7.84,81
2024-02-20,kilyos,breakfast,8.31,109
2024-02-21,kilyos,breakfast,8.72,96
2024-02-22,kilyos,breakfast,10.74,98
2024-02-23,kilyos,breakfast,12.84,91
2024-02-24,kilyos,breakfast,15.79,53
2024-02-25,kilyos,breakfast,17.3,51
2024-02-26,kilyos,breakfast,11.54,77
2024-02-27,kilyos,breakfast,10.39,85
2024-02-28,kilyos,breakfast,9.49,99
2024-02-29,kilyos,breakfast,10.59,91
2024-03-01,kilyos,breakfast,11.41,59
2024-03-02,kilyos,breakfast,10.52,51
2024-03-03,kilyos,breakfast,9.34,54
2024-03-04,kilyos,breakfast,11.22,58
2024-03-05,kilyos,breakfast,11.39,50
2024-03-06,kilyos,breakfast,8.24,54
2024-03-07,kilyos,breakfast,10.16,56
2024-03-08,kilyos,breakfast,7.54,0
2024-03-09,kilyos,breakfast,7.79,0
2024-03-10,kilyos,breakfast,10.24,0
2024-03-11,kilyos,breakfast,14.81,1
2024-03-12,kilyos,breakfast,14.56,22
2024-03-13,kilyos,breakfast,13.12,33
2024-03-14,kilyos,breakfast,12.91,24
2024-03-15,kilyos,breakfast,8.12,25
2024-03-16,kilyos,breakfast,9.22,24
2024-03-17,kilyos,breakfast,10.04,26
2024-03-18,kilyos,breakfast,12.14,0
2024-03-19,kilyos,breakfast,14.04,34
2024-03-20,kilyos,breakfast,7.02,25
2024-03-21,kilyos,breakfast,9.64,26
2024-03-22,kilyos,breakfast,8.34,26
2024-03-23,kilyos,breakfast,11.04,25
2024-03-24,kilyos,breakfast,13.27,27
2024-03-25,kilyos,breakfast,15.04,30
2024-03-26,kilyos,breakfast,13.19,21
2024-03-27,kilyos,breakfast,14.02,28
2024-03-28,kilyos,breakfast,21.34,25
2024-03-29,kilyos,breakfast,19.6,31
2024-03-30,kilyos,breakfast,19.67,17
2024-03-31,kilyos,breakfast,21.73,32
2024-04-01,kilyos,breakfast,21.36,28
2024-04-02,kilyos,breakfast,22.73,30
2024-04-03,kilyos,breakfast,15.09,30
2024-04-04,kilyos,breakfast,15.66,34
2024-04-05,kilyos,breakfast,18.19,27
2024-04-06,kilyos,breakfast,16.31,16
2024-04-07,kilyos,breakfast,11.47,12
2024-04-08,kilyos,breakfast,13.69,4
2024-04-09,kilyos,breakfast,14.31,9
2024-04-10,kilyos,breakfast,14.69,4
2024-04-11,kilyos,breakfast,15.62,4
2024-04-12,kilyos,breakfast,16.84,5
2024-04-13,kilyos,breakfast,17.11,6
2024-04-14,kilyos,breakfast,19.44,11
2024-04-15,kilyos,breakfast,22.22,30
2024-04-16,kilyos,breakfast,24.1,38
2024-04-17,kilyos,breakfast,19.8,36
2024-04-18,kilyos,breakfast,14.62,50
2024-04-19,kilyos,breakfast,15.04,49
2024-04-20,kilyos,breakfast,12.94,33
2024-04-21,kilyos,breakfast,15.12,0
2024-04-22,kilyos,breakfast,18.02,0
2024-04-23,kilyos,breakfast,15.16,0
2024-04-24,kilyos,breakfast,22.86,0
2024-04-25,kilyos,breakfast,21.86,0
2024-04-26,kilyos,breakfast,15.02,37
2024-04-27,kilyos,breakfast,15.04,49
2024-04-28,kilyos,breakfast,16.05,0
2024-04-29,kilyos,breakfast,13.99,0
2024-04-30,kilyos,breakfast,14.54,46
2024-05-01,kilyos,breakfast,14.09,42
2024-05-02,kilyos,breakfast,14.89,39
2024-05-03,kilyos,breakfast,17.77,41
2024-05-04,kilyos,breakfast,15.29,40
2024-05-05,kilyos,breakfast,15.29,36
2024-05-06,kilyos,breakfast,15.29,41
2024-05-07,kilyos,breakfast,20.39,47
2024-05-08,kilyos,breakfast,22.73,40
2024-05-09,kilyos,breakfast,16.1,43
2024-05-10,kilyos,breakfast,15.74,41
2024-05-11,kilyos,breakfast,13.97,32
2024-05-12,kilyos,breakfast,18.44,40
2024-05-13,kilyos,breakfast,13.04,42
2024-05-14,kilyos,breakfast,14.56,44
2024-05-15,kilyos,breakfast,15.69,38
2024-05-16,kilyos,breakfast,15.04,40
2024-05-17,kilyos,breakfast,16.23,29
2024-05-18,kilyos,breakfast,17.11,33
2024-05-19,kilyos,breakfast,17.1,46
2024-05-20,kilyos,breakfast,17.11,57
2024-05-21,kilyos,breakfast,17.92,59
2024-05-22,kilyos,breakfast,18.39,52
2024-05-23,kilyos,breakfast,18.34,55
2024-05-24,kilyos,breakfast,18.55,42
2024-05-25,kilyos,breakfast,19.55,31
2024-05-26,kilyos,breakfast,18.69,41
2024-05-27,kilyos,breakfast,17.22,36
2024-05-28,kilyos,breakfast,17.97,51
2024-05-29,kilyos,breakfast,21.98,0
2024-05-30,kilyos,breakfast,23.98,40
2024-05-31,kilyos,breakfast,26.14,47
2024-06-01,kilyos,breakfast,26.86,29
2024-06-02,kilyos,breakfast,29.19,40
2024-06-03,kilyos,breakfast,25.55,45
2024-06-04,kilyos,breakfast,26.9,41
2024-06-05,kilyos,breakfast,25.1,35
2024-06-06,kilyos,breakfast,24.81,25
2024-06-07,kilyos,breakfast,24.14,27
2024-06-08,kilyos,breakfast,23.86,21
2024-06-09,kilyos,breakfast,24.6,17
2024-06-10,kilyos,breakfast,25.23,11
2024-06-11,kilyos,breakfast,32.75,5
2024-06-12,kilyos,breakfast,27.42,8
2024-06-13,kilyos,breakfast,27.73,4
2024-06-14,kilyos,breakfast,26.14,2
2024-06-15,kilyos,breakfast,22.64,2
2024-06-16,kilyos,breakfast,24.27,2
2024-06-17,kilyos,breakfast,24.98,1
2024-06-18,kilyos,breakfast,24.77,0
2024-06-19,kilyos,breakfast,24.92,0
2024-06-20,kilyos,breakfast,25.05,0
2024-06-21,kilyos,breakfast,25.45,0
2024-06-22,kilyos,breakfast,24.3,0
2024-06-23,kilyos,breakfast,24.64,0
2024-06-24,kilyos,breakfast,24.94,5
2024-06-25,kilyos,breakfast,25.42,5
2024-06-26,kilyos,breakfast,24.77,6
2024-06-27,kilyos,breakfast,24.23,6
2024-06-28,kilyos,breakfast,24.9,5
2024-06-29,kilyos,breakfast,25.1,8
2024-06-30,kilyos,breakfast,25.81,4
2024-01-01,kilyos,lunch,15.12,163
2024-01-02,kilyos,lunch,13.34,86
2024-01-03,kilyos,lunch,14.79,171
2024-01-04,kilyos,lunch,15.99,114
2024-01-05,kilyos,lunch,15.52,84
2024-01-06,kilyos,lunch,15.56,3
2024-01-07,kilyos,lunch,15.31,163
2024-01-08,kilyos,lunch,14.91,135
2024-01-09,kilyos,lunch,5.07,125
2024-01-10,kilyos,lunch,4.86,125
2024-01-11,kilyos,lunch,4.84,87
2024-01-12,kilyos,lunch,4.82,88
2024-01-13,kilyos,lunch,3.79,84
2024-01-14,kilyos,lunch,6.42,49
2024-01-15,kilyos,lunch,11.34,81
2024-01-16,kilyos,lunch,9.69,44
2024-01-17,kilyos,lunch,12.16,41
2024-01-18,kilyos,lunch,14.27,46
2024-01-19,kilyos,lunch,17.31,45
2024-01-20,kilyos,lunch,5.96,31
2024-01-21,kilyos,lunch,6.76,35
2024-01-22,kilyos,lunch,6.42,39
2024-01-23,kilyos,lunch,7.69,22
2024-01-24,kilyos,lunch,6.39,19
2024-01-25,kilyos,lunch,10.22,22
2024-01-26,kilyos,lunch,8.1,16
2024-01-27,kilyos,lunch,9.1,17
2024-01-28,kilyos,lunch,5.92,10
2024-01-29,kilyos,lunch,5.11,23
2024-01-30,kilyos,lunch,5.59,20
2024-01-31,kilyos,lunch,7.24,28
2024-02-01,kilyos,lunch,7.24,0
2024-02-02,kilyos,lunch,7.84,0
2024-02-03,kilyos,lunch,9.04,0
2024-02-04,kilyos,lunch,9.62,0
2024-02-05,kilyos,lunch,14.77,2
2024-02-06,kilyos,lunch,17.44,34
2024-02-07,kilyos,lunch,17.06,33
2024-02-08,kilyos,lunch,17.6,38
2024-02-09,kilyos,lunch,16.56,55
2024-02-10,kilyos,lunch,17.19,44
2024-02-11,kilyos,lunch,17.6,83
2024-02-12,kilyos,lunch,16.55,28
2024-02-13,kilyos,lunch,12.79,34
2024-02-14,kilyos,lunch,8.74,37
2024-02-15,kilyos,lunch,6.94,59
2024-02-16,kilyos,lunch,7.79,85
2024-02-17,kilyos,lunch,7.42,106
2024-02-18,kilyos,lunch,6.94,95
2024-02-19,kilyos,lunch,7.76,53
2024-02-20,kilyos,lunch,8.72,0
2024-02-21,kilyos,lunch,9.64,0
2024-02-22,kilyos,lunch,12.89,43
2024-02-23,kilyos,lunch,15.94,123
2024-02-24,kilyos,lunch,18.1,127
2024-02-25,kilyos,lunch,18.86,107
2024-02-26,kilyos,lunch,11.77,57
2024-02-27,kilyos,lunch,10.12,49
2024-02-28,kilyos,lunch,8.81,89
2024-02-29,kilyos,lunch,10.31,68
2024-03-01,kilyos,lunch,11.62,113
2024-03-02,kilyos,lunch,10.31,110
2024-03-03,kilyos,lunch,9.89,113
2024-03-04,kilyos,lunch,11.04,63
2024-03-05,kilyos,lunch,10.39,51
2024-03-06,kilyos,lunch,8.42,69
2024-03-07,kilyos,lunch,9.84,101
2024-03-08,kilyos,lunch,7.29,0
2024-03-09,kilyos,lunch,8.29,0
2024-03-10,kilyos,lunch,10.91,1
2024-03-11,kilyos,lunch,18.02,42
2024-03-12,kilyos,lunch,16.05,29
2024-03-13,kilyos,lunch,13.79,26
2024-03-14,kilyos,lunch,13.37,34
2024-03-15,kilyos,lunch,8.79,53
2024-03-16,kilyos,lunch,10.02,60
2024-03-17,kilyos,lunch,10.74,74
2024-03-18,kilyos,lunch,13.34,38
2024-03-19,kilyos,lunch,12.19,29
2024-03-20,kilyos,lunch,7.49,52
2024-03-21,kilyos,lunch,11.44,41
2024-03-22,kilyos,lunch,8.62,67
2024-03-23,kilyos,lunch,11.97,104
2024-03-24,kilyos,lunch,15.64,78
2024-03-25,kilyos,lunch,8.62,27
2024-03-26,kilyos,lunch,14.54,41
2024-03-27,kilyos,lunch,18.55,47
2024-03-28,kilyos,lunch,20.34,27
2024-03-29,kilyos,lunch,21.73,69
2024-03-30,kilyos,lunch,20.72,71
2024-03-31,kilyos,lunch,24.31,63
2024-04-01,kilyos,lunch,24.86,43
2024-04-02,kilyos,lunch,25.84,37
2024-04-03,kilyos,lunch,16.89,56
2024-04-04,kilyos,lunch,15.29,48
2024-04-05,kilyos,lunch,17.23,56
2024-04-06,kilyos,lunch,16.36,41
2024-04-07,kilyos,lunch,13.72,41
2024-04-08,kilyos,lunch,14.16,33
2024-04-09,kilyos,lunch,15.12,34
2024-04-10,kilyos,lunch,14.64,23
2024-04-11,kilyos,lunch,16.05,18
2024-04-12,kilyos,lunch,16.98,25
2024-04-13,kilyos,lunch,16.98,38
2024-04-14,kilyos,lunch,19.94,46
2024-04-15,kilyos,lunch,25.19,42
2024-04-16,kilyos,lunch,26.8,63
2024-04-17,kilyos,lunch,25.69,73
2024-04-18,kilyos,lunch,14.19,39
2024-04-19,kilyos,lunch,13.49,72
2024-04-20,kilyos,lunch,13.39,103
2024-04-21,kilyos,lunch,16.56,0
2024-04-22,kilyos,lunch,18.14,0
2024-04-23,kilyos,lunch,15.59,0
2024-04-24,kilyos,lunch,24.31,0
2024-04-25,kilyos,lunch,22.94,0
2024-04-26,kilyos,lunch,15.41,102
2024-04-27,kilyos,lunch,14.79,73
2024-04-28,kilyos,lunch,15.62,0
2024-04-29,kilyos,lunch,14.27,77
